@relation audlt_scrub

@attribute age {Adult,Child,Senior}
@attribute workclass {Self-emp-not-inc,Private,State-gov,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute marital-status {Married-civ-spouse,Divorced,Married-spouse-absent,Never-married,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Adm-clerical,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Husband,Not-in-family,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute native-country {United-States,Cuba,Jamaica,India,Mexico,South,Puerto-Rico,Honduras,England,Canada,Germany,Iran,Philippines,Italy,Poland,Columbia,Cambodia,Thailand,Ecuador,Laos,Taiwan,Haiti,Portugal,Dominican-Republic,El-Salvador,France,Guatemala,China,Japan,Yugoslavia,Peru,Outlying-US(Guam-USVI-etc),Scotland,Trinadad&Tobago,Greece,Nicaragua,Vietnam,Hong,Ireland,Hungary,Holand-Netherlands}
@attribute work-status {PartTime,FullTime,OverTime}
@attribute capital-gain {None,High,Low}
@attribute capital-loss {None,High,Low}
@attribute salary {<=50K,>50K}

@data
Adult,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,?,OverTime,None,None,<=50K
Adult,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,FullTime,Low,None,<=50K
Adult,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,FullTime,None,High,<=50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,Cuba,FullTime,None,None,>50K
Adult,Private,11th,Never-married,Craft-repair,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,Assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,England,FullTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Other-service,Other-relative,White,Male,Nicaragua,FullTime,None,None,<=50K
Adult,Private,Assoc-acdm,Divorced,Other-service,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,Bachelors,Never-married,?,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,FullTime,None,Low,>50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,PartTime,High,None,>50K
Adult,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,FullTime,None,None,<=50K
Adult,Private,11th,Married-civ-spouse,Sales,Own-child,Black,Male,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,?,Some-college,Never-married,?,Other-relative,Amer-Indian-Eskimo,Female,United-States,FullTime,None,None,<=50K
Adult,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,PartTime,None,None,<=50K
Adult,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,7th-8th,Widowed,Other-service,Unmarried,Black,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,PartTime,None,None,<=50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,OverTime,None,None,<=50K
Child,Self-emp-not-inc,10th,Never-married,Adm-clerical,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,?,HS-grad,Never-married,?,Not-in-family,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,Low,>50K
Adult,Private,Bachelors,Married-spouse-absent,Prof-specialty,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,>50K
Child,Private,11th,Never-married,Other-service,Other-relative,Black,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Sales,Unmarried,White,Male,Mexico,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Local-gov,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,State-gov,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,FullTime,Low,None,>50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,12th,Never-married,Adm-clerical,Own-child,White,Female,Mexico,FullTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,United-States,FullTime,None,None,<=50K
Adult,?,Some-college,Never-married,?,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,High,>50K
Adult,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Priv-house-serv,Unmarried,White,Female,Mexico,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Senior,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,United-States,PartTime,None,None,>50K
Adult,Private,Some-college,Divorced,Exec-managerial,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,FullTime,None,None,>50K
Adult,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,Black,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,PartTime,None,None,<=50K
Adult,Self-emp-not-inc,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,HS-grad,Separated,Protective-serv,Unmarried,Black,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Some-college,Separated,Exec-managerial,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,Honduras,PartTime,None,None,<=50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,PartTime,None,None,>50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,FullTime,None,None,>50K
Adult,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,?,Bachelors,Never-married,?,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,?,Some-college,Never-married,?,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,Low,>50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,Japan,PartTime,None,None,<=50K
Adult,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,?,PartTime,None,None,<=50K
Adult,State-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,FullTime,None,None,>50K
Adult,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,High,None,>50K
Adult,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,?,FullTime,None,None,<=50K
Child,?,12th,Never-married,?,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,High,>50K
Adult,Private,Some-college,Married-spouse-absent,Craft-repair,Other-relative,Black,Female,Dominican-Republic,PartTime,None,None,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,FullTime,None,None,<=50K
Senior,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,Low,None,>50K
Adult,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,PartTime,None,High,>50K
Adult,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,State-gov,Some-college,Never-married,Tech-support,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,FullTime,None,Low,<=50K
Adult,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,?,Doctorate,Widowed,?,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Protective-serv,Own-child,Black,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Tech-support,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,5th-6th,Never-married,Priv-house-serv,Own-child,White,Female,El-Salvador,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Sales,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,Some-college,Never-married,?,Own-child,Asian-Pac-Islander,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,OverTime,None,None,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,Jamaica,PartTime,None,None,>50K
Adult,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,State-gov,11th,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,India,FullTime,None,None,<=50K
Adult,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,Low,None,<=50K
Adult,Private,HS-grad,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Priv-house-serv,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Federal-gov,Some-college,Divorced,Adm-clerical,Other-relative,White,Female,Puerto-Rico,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Widowed,Tech-support,Unmarried,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Masters,Divorced,Prof-specialty,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Puerto-Rico,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Child,Private,11th,Never-married,Prof-specialty,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,State-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,11th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,Some-college,Never-married,?,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,PartTime,None,High,>50K
Senior,Private,10th,Widowed,Priv-house-serv,Not-in-family,White,Female,United-States,OverTime,None,None,<=50K
Senior,?,11th,Married-civ-spouse,?,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,FullTime,None,None,<=50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,OverTime,High,None,>50K
Adult,Self-emp-not-inc,5th-6th,Married-civ-spouse,Sales,Husband,White,Male,Italy,FullTime,None,None,>50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,Low,None,>50K
Adult,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Child,Private,11th,Never-married,Craft-repair,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,United-States,PartTime,None,None,>50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-not-inc,Assoc-voc,Divorced,Sales,Unmarried,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,10th,Separated,Priv-house-serv,Not-in-family,Black,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Separated,Protective-serv,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,FullTime,None,None,>50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,FullTime,None,None,>50K
